,loan_amnt,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,title,inq_last_6mths,revol_bal,total_pymnt,total_rec_late_fee,last_pymnt_amnt,acc_open_past_24mths,delinq_amnt,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,total_il_high_credit_limit,loan_condition
5640,16000, 60 months,13.56,368.66,C,C1,3 years,MORTGAGE,60000.0,Debt consolidation,0.0,8479,725.27,0.0,368.66,1.0,0.0,0.0,25300.0,11382.0,12600.0,7000.0,7000.0,1
5641,25150, 36 months,8.81,797.55,A,A5,6 years,MORTGAGE,160000.0,Debt consolidation,0.0,22193,1570.48,0.0,797.55,6.0,0.0,0.0,380780.0,181611.0,36100.0,198016.0,198016.0,1
5642,16000, 36 months,11.31,526.18,B,B3,4 years,OWN,52000.0,Credit card refinancing,0.0,8021,1032.25,0.0,526.18,1.0,0.0,0.0,59746.0,40313.0,13500.0,45546.0,45546.0,1
5643,8000, 36 months,16.91,284.87,C,C5,10+ years,MORTGAGE,65000.0,Credit card refinancing,0.0,13189,562.22,0.0,284.87,4.0,0.0,0.0,228748.0,15755.0,13900.0,8398.0,8398.0,1
5644,10000, 36 months,7.56,311.34,A,A3,10+ years,RENT,55000.0,Credit card refinancing,0.0,11797,802.94,0.0,311.34,1.0,0.0,0.0,36300.0,11797.0,20400.0,0.0,0.0,1
5645,6000, 36 months,6.46,183.79,A,A1,10+ years,MORTGAGE,75000.0,Credit card refinancing,0.0,4427,363.27,0.0,183.79,6.0,0.0,0.0,303706.0,10136.0,11700.0,13071.0,13071.0,1
5646,20000, 60 months,12.98,454.86,B,B5,8 years,MORTGAGE,67000.0,Debt consolidation,1.0,9958,880.88,0.0,454.86,7.0,0.0,0.0,168405.0,30342.0,24152.0,22720.0,22720.0,1
5647,20000, 60 months,15.02,476.01,C,C3,5 years,RENT,93340.0,Credit card refinancing,1.0,16272,935.33,0.0,476.01,10.0,0.0,0.0,57648.0,38931.0,24200.0,28448.0,28448.0,1
5648,28000, 60 months,14.47,658.36,C,C2,10+ years,MORTGAGE,360000.0,Debt consolidation,0.0,71755,1294.21,0.0,658.36,10.0,0.0,0.0,623839.0,151844.0,49800.0,125739.0,125739.0,1
5649,35000, 36 months,10.33,1134.79,B,B1,10+ years,MORTGAGE,92000.0,Debt consolidation,0.0,32036,2229.41,0.0,1134.79,8.0,0.0,0.0,276457.0,37399.0,57300.0,28257.0,28257.0,1
5650,17000, 36 months,12.98,572.64,B,B5,10+ years,MORTGAGE,70000.0,Credit card refinancing,0.0,9621,1120.76,0.0,572.64,1.0,0.0,0.0,55051.0,17336.0,14300.0,40751.0,40751.0,1
5651,7000, 36 months,11.31,230.21,B,B3,4 years,OWN,50000.0,Credit card refinancing,0.0,8463,451.62,0.0,230.21,5.0,0.0,0.0,36847.0,22997.0,8500.0,18847.0,18847.0,1
5652,16000, 60 months,13.56,368.66,C,C1,10+ years,MORTGAGE,93000.0,Debt consolidation,0.0,52631,16240.7161907234,0.0,16252.77,4.0,0.0,0.0,368512.0,121585.0,31000.0,92617.0,92617.0,1
5653,6500, 36 months,11.31,213.76,B,B3,10+ years,RENT,60000.0,Debt consolidation,2.0,6454,419.35,0.0,213.76,6.0,0.0,0.0,13700.0,6454.0,5600.0,0.0,0.0,1
5654,6000, 36 months,19.92,222.74,D,D3,10+ years,MORTGAGE,67000.0,Debt consolidation,1.0,4985,216.1,0.0,222.74,2.0,0.0,0.0,147009.0,22731.0,4900.0,21027.0,21027.0,1
5655,14000, 60 months,8.81,289.33,A,A5,1 year,MORTGAGE,116000.0,Debt consolidation,0.0,43052,541.3,0.0,265.67,2.0,0.0,0.0,419700.0,43052.0,61500.0,0.0,0.0,1
5656,13000, 36 months,12.98,437.9,B,B5,3 years,RENT,47500.0,Debt consolidation,1.0,107,857.05,0.0,437.9,3.0,0.0,0.0,6371.0,1805.0,300.0,5271.0,5271.0,1
5657,14000, 36 months,23.4,544.86,E,E1,10+ years,RENT,115000.0,Credit card refinancing,0.0,41917,971.42,0.0,544.86,3.0,0.0,0.0,202939.0,184139.0,76900.0,119139.0,119139.0,1
5658,10800, 36 months,10.33,350.17,B,B1,1 year,RENT,152000.0,Debt consolidation,2.0,9591,356.37,0.0,368.77,8.0,0.0,0.0,94252.0,27459.0,19000.0,69052.0,69052.0,1
5659,40000, 36 months,16.91,1424.32,C,C5,nan,RENT,62000.0,Debt consolidation,0.0,17276,1518.27,0.0,1555.85,5.0,0.0,0.0,70511.0,52280.0,19100.0,49611.0,49611.0,1
5660,40000, 60 months,8.19,814.7,A,A4,5 years,RENT,125000.0,Debt consolidation,0.0,22528,1593.0,0.0,814.7,7.0,0.0,0.0,177739.0,115477.0,39600.0,71982.0,71982.0,1
5661,15000, 60 months,10.72,324.05,B,B2,10+ years,OWN,57000.0,Debt consolidation,0.0,3467,639.17,0.0,324.05,7.0,0.0,0.0,42199.0,10878.0,31800.0,8500.0,8500.0,1
5662,36000, 60 months,10.33,770.76,B,B1,5 years,OWN,175000.0,Home improvement,0.0,3421,1500.2,0.0,770.76,6.0,0.0,0.0,416477.0,40949.0,36000.0,46227.0,46227.0,1
5663,10000, 36 months,6.46,306.31,A,A1,10+ years,MORTGAGE,126000.0,Credit card refinancing,0.0,12882,605.44,0.0,306.31,3.0,0.0,0.0,238791.0,19451.0,41000.0,7291.0,7291.0,1
5664,12800, 36 months,19.92,475.18,D,D3,3 years,MORTGAGE,65000.0,Debt consolidation,0.0,22428,936.19,0.0,475.18,4.0,0.0,0.0,242805.0,110644.0,16200.0,79205.0,79205.0,1
5665,20000, 60 months,16.14,487.86,C,C4,10+ years,RENT,70000.0,Debt consolidation,3.0,27842,957.79,0.0,487.86,5.0,0.0,0.0,159778.0,52974.0,107700.0,48778.0,48778.0,1
5666,22000, 60 months,10.72,475.27,B,B2,10+ years,MORTGAGE,65000.0,Debt consolidation,1.0,24876,924.34,0.0,475.27,5.0,0.0,0.0,195900.0,24876.0,10000.0,0.0,0.0,1
5667,28000, 60 months,22.35,778.92,D,D5,10+ years,OWN,98000.0,Debt consolidation,0.0,39799,1523.07,0.0,778.92,4.0,0.0,0.0,113596.0,80907.0,4200.0,54796.0,54796.0,1
5668,4000, 36 months,13.56,135.86,C,C1,4 years,MORTGAGE,80000.0,Vacation,1.0,18423,268.71,0.0,135.86,7.0,0.0,0.0,363127.0,18423.0,23000.0,0.0,0.0,1
5669,5300, 36 months,15.02,183.78,C,C3,1 year,RENT,60000.0,Debt consolidation,0.0,12003,363.14,0.0,183.78,4.0,0.0,0.0,309453.0,354670.0,11600.0,295553.0,295553.0,1
5670,6000, 36 months,7.02,185.32,A,A2,10+ years,OWN,45000.0,Credit card refinancing,1.0,7168,365.96,0.0,185.32,4.0,0.0,0.0,31800.0,16974.0,16400.0,10000.0,10000.0,1
5671,40000, 60 months,12.98,909.72,B,B5,10+ years,MORTGAGE,145000.0,Debt consolidation,0.0,67777,1660.8,0.0,909.72,1.0,0.0,0.0,392799.0,178541.0,62800.0,145362.0,145362.0,1
5672,18000, 60 months,16.14,439.07,C,C4,4 years,MORTGAGE,60000.0,Medical expenses,1.0,8116,862.0,0.0,439.07,3.0,0.0,0.0,159313.0,24703.0,11400.0,31628.0,31628.0,1
5673,6000, 36 months,15.02,208.06,C,C3,10+ years,RENT,40000.0,Debt consolidation,0.0,3680,411.11,0.0,208.06,4.0,0.0,0.0,18000.0,12910.0,5800.0,11500.0,11500.0,1
5674,12000, 60 months,15.02,285.61,C,C3,10+ years,MORTGAGE,116000.0,Debt consolidation,1.0,18677,589.99,0.0,300.0,13.0,0.0,0.0,360801.0,18677.0,26700.0,0.0,0.0,1
5675,14000, 36 months,8.81,443.96,A,A5,8 years,RENT,44000.0,Credit card refinancing,0.0,15727,874.22,0.0,443.96,8.0,0.0,0.0,71894.0,41375.0,24000.0,32094.0,32094.0,1
5676,7150, 36 months,10.33,231.82,B,B1,1 year,RENT,31600.0,Debt consolidation,0.0,10953,461.59,0.0,231.82,4.0,0.0,0.0,19100.0,10953.0,11100.0,0.0,0.0,1
5677,15500, 36 months,15.02,537.47,C,C3,10+ years,MORTGAGE,58000.0,Home improvement,0.0,22146,1062.01,0.0,537.47,3.0,0.0,0.0,172467.0,64298.0,17000.0,59832.0,59832.0,1
5678,11000, 36 months,7.56,342.48,A,A3,8 years,MORTGAGE,135000.0,Home improvement,0.0,45097,675.72,0.0,342.48,2.0,0.0,0.0,554938.0,153463.0,53900.0,122788.0,122788.0,1
5679,12000, 36 months,7.56,373.61,A,A3,1 year,RENT,71500.0,Major purchase,0.0,11671,737.14,0.0,373.61,4.0,0.0,0.0,105811.0,31707.0,52000.0,53811.0,53811.0,1
5680,12300, 36 months,6.46,376.76,A,A1,3 years,RENT,93000.0,Debt consolidation,0.0,11532,753.52,0.0,376.76,2.0,0.0,0.0,57625.0,49653.0,15000.0,28125.0,28125.0,1
5681,24000, 60 months,15.02,571.22,C,C3,5 years,RENT,60000.0,Debt consolidation,0.0,16894,1622.41,0.0,571.22,1.0,0.0,0.0,117345.0,111964.0,29800.0,87545.0,87545.0,1
5682,30000, 36 months,8.81,951.35,A,A5,6 years,MORTGAGE,70000.0,Credit card refinancing,1.0,34177,1873.33,0.0,951.35,3.0,0.0,0.0,500392.0,149896.0,38800.0,113092.0,113092.0,1
5683,5000, 36 months,22.35,191.86,D,D5,1 year,RENT,22000.0,Debt consolidation,0.0,14706,385.65,0.0,191.86,3.0,0.0,0.0,32000.0,14706.0,20200.0,0.0,0.0,1
5684,16000, 60 months,25.34,472.82,E,E3,10+ years,MORTGAGE,46000.0,Debt consolidation,0.0,24568,900.59,0.0,472.82,1.0,0.0,0.0,189431.0,43884.0,13900.0,26406.0,26406.0,1
5685,35425, 60 months,12.98,805.67,B,B5,2 years,MORTGAGE,310000.0,Debt consolidation,0.0,83944,1560.25,0.0,805.67,3.0,0.0,0.0,583416.0,147152.0,106300.0,90926.0,90926.0,1
5686,10000, 36 months,15.02,346.76,C,C3,10+ years,MORTGAGE,120000.0,Debt consolidation,0.0,33666,685.18,0.0,346.76,6.0,0.0,0.0,472810.0,225151.0,34000.0,172511.0,172511.0,1
5687,10000, 36 months,8.81,317.12,A,A5,< 1 year,RENT,114000.0,Business,1.0,2784,624.45,0.0,317.12,8.0,0.0,0.0,47303.0,18986.0,13600.0,21603.0,21603.0,1
5688,13375, 36 months,25.34,534.2,E,E3,10+ years,OWN,25000.0,Debt consolidation,1.0,14110,1049.57,0.0,534.2,2.0,0.0,0.0,40425.0,22741.0,10900.0,14125.0,14125.0,1
5689,7000, 36 months,16.14,246.59,C,C4,10+ years,MORTGAGE,92000.0,Debt consolidation,1.0,15889,268.56,0.0,274.84,3.0,0.0,0.0,59858.0,49710.0,19100.0,39558.0,39558.0,1
5690,10800, 60 months,22.35,300.44,D,D5,8 years,RENT,35000.0,Debt consolidation,0.0,949,507.01,0.0,300.44,2.0,0.0,0.0,40766.0,23356.0,2500.0,38266.0,38266.0,1
5691,10000, 36 months,16.14,352.27,C,C4,< 1 year,MORTGAGE,50000.0,Debt consolidation,0.0,13196,695.57,0.0,352.27,13.0,0.0,0.0,416697.0,43997.0,23300.0,36797.0,36797.0,1
5692,10000, 36 months,6.46,306.31,A,A1,2 years,OWN,90000.0,Debt consolidation,0.0,6232,605.44,0.0,306.31,2.0,0.0,0.0,18705.0,10259.0,7500.0,11205.0,11205.0,1
5693,30000, 36 months,10.72,978.19,B,B2,5 years,OWN,185000.0,Debt consolidation,0.0,9824,1920.65,0.0,978.19,8.0,0.0,0.0,116882.0,18377.0,50500.0,56382.0,56382.0,1
5694,36000, 60 months,10.72,777.71,B,B2,5 years,MORTGAGE,57000.0,Car financing,0.0,9803,1512.54,0.0,777.71,3.0,0.0,0.0,277324.0,60061.0,8400.0,62334.0,62334.0,1
5695,12000, 60 months,25.34,354.62,E,E3,nan,RENT,46500.0,Debt consolidation,0.0,8522,675.45,0.0,354.62,13.0,0.0,0.0,45877.0,26437.0,9600.0,26377.0,26377.0,1
5696,25000, 60 months,13.56,576.02,C,C1,4 years,RENT,50000.0,Debt consolidation,0.0,2125,1133.21,0.0,576.02,5.0,0.0,0.0,63904.0,49066.0,8400.0,50504.0,50504.0,1
5697,1500, 36 months,16.91,53.42,C,C5,6 years,MORTGAGE,83250.0,Major purchase,0.0,3584,108.88,0.0,56.87,4.0,0.0,0.0,29800.0,23255.0,4000.0,24500.0,24500.0,1
5698,14500, 60 months,10.72,313.25,B,B2,1 year,OWN,129700.0,Debt consolidation,0.0,21108,609.23,0.0,313.25,5.0,0.0,0.0,445724.0,123468.0,27900.0,109074.0,109074.0,1
5699,15000, 36 months,6.46,459.47,A,A1,5 years,RENT,83000.0,Other,0.0,3870,908.17,0.0,459.47,2.0,0.0,0.0,187470.0,95803.0,63800.0,114670.0,114670.0,1
5700,15000, 36 months,13.56,509.47,C,C1,2 years,MORTGAGE,140000.0,Credit card refinancing,2.0,27007,1007.64,0.0,509.47,6.0,0.0,0.0,332948.0,86088.0,37900.0,75998.0,75998.0,1
5701,37000, 36 months,12.98,1246.32,B,B5,4 years,RENT,97000.0,Debt consolidation,0.0,29231,2492.65,0.0,1246.32,3.0,0.0,0.0,137492.0,106938.0,44300.0,84192.0,84192.0,1
5702,25000, 36 months,7.56,778.35,A,A3,< 1 year,MORTGAGE,345000.0,Credit card refinancing,1.0,36662,804.6,0.0,825.6,2.0,0.0,0.0,594465.0,54132.0,68900.0,46315.0,46315.0,1
5703,18000, 36 months,11.31,591.95,B,B3,1 year,MORTGAGE,130000.0,Debt consolidation,1.0,10799,1161.28,0.0,591.95,10.0,0.0,0.0,708019.0,39370.0,36200.0,29871.0,29871.0,1
5704,40000, 36 months,8.81,1268.46,A,A5,4 years,RENT,140000.0,Credit card refinancing,1.0,36518,2380.3,0.0,1268.46,8.0,0.0,0.0,126006.0,78007.0,47800.0,70906.0,70906.0,1
5705,28000, 60 months,8.19,570.29,A,A4,10+ years,MORTGAGE,98000.0,Debt consolidation,0.0,31684,1045.03,0.0,570.29,4.0,0.0,0.0,222547.0,115629.0,65400.0,82747.0,82747.0,1
5706,10000, 36 months,12.98,336.85,B,B5,3 years,RENT,250000.0,Credit card refinancing,0.0,36228,1006.28,0.0,336.85,2.0,0.0,0.0,126239.0,64933.0,35100.0,79839.0,79839.0,1
5707,3000, 36 months,23.4,116.76,E,E1,1 year,RENT,70000.0,Debt consolidation,0.0,17927,229.62,0.0,116.76,1.0,0.0,0.0,210650.0,254532.0,23900.0,186750.0,186750.0,1
5708,4800, 36 months,13.56,163.03,C,C1,10+ years,MORTGAGE,97000.0,Debt consolidation,1.0,8542,322.44,0.0,163.03,4.0,0.0,0.0,52287.0,35982.0,12100.0,37187.0,37187.0,1
5709,16000, 36 months,11.8,529.91,B,B4,< 1 year,RENT,120000.0,Credit card refinancing,1.0,14729,975.91,0.0,529.91,15.0,0.0,0.0,164180.0,156588.0,20600.0,130580.0,130580.0,1
5710,40000, 36 months,7.56,1245.36,A,A3,10+ years,MORTGAGE,130000.0,Debt consolidation,0.0,27048,2457.12,0.0,1245.36,3.0,0.0,0.0,413378.0,79976.0,18700.0,53096.0,53096.0,1
5711,6000, 36 months,11.8,198.72,B,B4,nan,RENT,12000.0,Debt consolidation,0.0,5619,210.52,0.0,218.39,5.0,0.0,0.0,42400.0,8085.0,23600.0,4000.0,4000.0,1
5712,8000, 36 months,8.19,251.4,A,A4,6 years,OWN,75000.0,Credit card refinancing,1.0,15958,499.16,0.0,251.4,10.0,0.0,0.0,174281.0,90316.0,35900.0,94881.0,94881.0,1
5713,10000, 36 months,13.56,339.65,C,C1,8 years,MORTGAGE,36000.0,Debt consolidation,1.0,10889,664.24,0.0,339.65,4.0,0.0,0.0,102254.0,83830.0,32600.0,58854.0,58854.0,1
5714,6000, 36 months,8.81,190.27,A,A5,10+ years,OWN,32000.0,Debt consolidation,0.0,1794,374.67,0.0,190.27,1.0,0.0,0.0,12500.0,5363.0,8000.0,4500.0,4500.0,1
5715,7000, 36 months,10.72,228.25,B,B2,1 year,OWN,95000.0,Major purchase,0.0,42207,448.16,0.0,228.25,2.0,0.0,0.0,98391.0,71159.0,30400.0,39291.0,39291.0,1
5716,13500, 36 months,11.8,447.11,B,B4,3 years,OWN,32920.0,Home buying,0.0,1129,876.52,0.0,447.11,4.0,0.0,0.0,193677.0,195730.0,15000.0,175977.0,175977.0,1
5717,6000, 36 months,7.02,185.32,A,A2,nan,MORTGAGE,55000.0,Debt consolidation,0.0,4158,365.96,0.0,185.32,5.0,0.0,0.0,89531.0,43615.0,20300.0,47531.0,47531.0,1
5718,12600, 36 months,6.46,385.95,A,A1,3 years,RENT,89727.0,Debt consolidation,0.0,15284,762.86,0.0,385.95,1.0,0.0,0.0,90100.0,85663.0,27100.0,60000.0,60000.0,1
5719,10000, 36 months,8.19,314.25,A,A4,nan,MORTGAGE,150000.0,Debt consolidation,0.0,31874,623.95,0.0,314.25,15.0,0.0,0.0,635859.0,102631.0,65900.0,101259.0,101259.0,1
5720,10000, 36 months,6.46,306.31,A,A1,10+ years,MORTGAGE,50000.0,Credit card refinancing,0.0,8142,612.62,0.0,306.31,4.0,0.0,0.0,15400.0,8142.0,8500.0,0.0,0.0,1
5721,25000, 36 months,23.4,972.97,E,E1,8 years,RENT,73000.0,Debt consolidation,3.0,28097,1913.44,0.0,972.97,2.0,0.0,0.0,92219.0,42406.0,59500.0,22347.0,22347.0,1
5722,5000, 36 months,7.56,155.67,A,A3,3 years,RENT,41600.0,Credit card refinancing,0.0,5084,309.24,0.0,155.67,2.0,0.0,0.0,38680.0,26646.0,1100.0,26680.0,26680.0,1
5723,5000, 36 months,16.91,178.04,C,C5,10+ years,MORTGAGE,110000.0,Debt consolidation,1.0,36200,346.69,0.0,178.04,5.0,0.0,0.0,366132.0,75752.0,41400.0,65332.0,65332.0,1
5724,3000, 36 months,13.56,101.9,C,C1,2 years,RENT,20000.0,Debt consolidation,0.0,4135,191.61,0.0,91.97,6.0,0.0,0.0,34551.0,14157.0,7500.0,21951.0,21951.0,1
5725,13675, 36 months,20.89,514.44,D,D4,10+ years,MORTGAGE,150000.0,Credit card refinancing,2.0,16470,925.73,0.0,514.44,6.0,0.0,0.0,459149.0,91061.0,19500.0,88683.0,88683.0,1
5726,4100, 36 months,20.89,154.24,D,D4,10+ years,RENT,40000.0,Car financing,0.0,5184,1403.72,0.0,154.24,2.0,0.0,0.0,36097.0,33622.0,9000.0,27097.0,27097.0,1
5727,8000, 36 months,16.14,281.81,C,C4,1 year,RENT,105000.0,Debt consolidation,2.0,13578,556.45,0.0,281.81,5.0,0.0,0.0,159014.0,177313.0,15500.0,138814.0,138814.0,1
5728,3000, 36 months,15.02,104.03,C,C3,2 years,RENT,42000.0,Other,0.0,0,1203.05,0.0,104.03,0.0,0.0,0.0,6000.0,0.0,6000.0,0.0,0.0,1
5729,10000, 60 months,15.02,238.01,C,C3,10+ years,MORTGAGE,37000.0,Debt consolidation,0.0,7274,467.68,0.0,238.01,9.0,0.0,0.0,237238.0,36109.0,56100.0,30688.0,30688.0,1
5730,5000, 36 months,15.02,173.38,C,C3,< 1 year,RENT,150000.0,Credit card refinancing,1.0,3143,342.59,0.0,173.38,5.0,0.0,0.0,76347.0,63558.0,5300.0,64047.0,64047.0,1
5731,40000, 36 months,7.56,1245.36,A,A3,10+ years,RENT,103000.0,Debt consolidation,0.0,22355,2473.92,0.0,1245.36,2.0,0.0,0.0,154975.0,77359.0,41400.0,60000.0,60000.0,1
5732,20500, 60 months,17.97,520.24,D,D1,< 1 year,RENT,72000.0,Debt consolidation,1.0,21670,989.32,0.0,520.24,5.0,0.0,0.0,115225.0,73191.0,29900.0,74725.0,74725.0,1
5733,10000, 36 months,7.02,308.87,A,A2,4 years,MORTGAGE,104000.0,Credit card refinancing,1.0,10945,613.84,0.0,308.87,10.0,0.0,0.0,347565.0,106711.0,13700.0,100577.0,100577.0,1
5734,12000, 60 months,11.8,265.73,B,B4,9 years,MORTGAGE,55000.0,Debt consolidation,0.0,8106,515.73,0.0,265.73,5.0,0.0,0.0,260307.0,13637.0,11000.0,14057.0,14057.0,1
5735,15000, 36 months,16.14,528.4,C,C4,10+ years,MORTGAGE,75000.0,Business,0.0,864,1029.9,0.0,528.4,1.0,0.0,0.0,406443.0,74855.0,900.0,91196.0,91196.0,1
5736,12600, 60 months,22.35,350.52,D,D5,10+ years,RENT,67812.0,Debt consolidation,1.0,17719,685.4,0.0,350.52,8.0,0.0,0.0,402348.0,93256.0,24100.0,90499.0,90499.0,1
5737,8900, 36 months,14.47,306.22,C,C2,< 1 year,MORTGAGE,86000.0,Credit card refinancing,2.0,19028,605.29,0.0,306.22,5.0,0.0,0.0,462000.0,39124.0,17400.0,26000.0,26000.0,1
5738,5000, 36 months,16.91,178.04,C,C5,10+ years,MORTGAGE,68000.0,Debt consolidation,2.0,26548,351.38,0.0,178.04,1.0,0.0,0.0,245470.0,29961.0,11000.0,6500.0,6500.0,1
5739,32000, 36 months,8.81,1014.77,A,A5,10+ years,MORTGAGE,99738.0,Credit card refinancing,0.0,15612,1998.22,0.0,1014.77,0.0,0.0,0.0,324381.0,15612.0,11000.0,0.0,0.0,1
5741,7000, 36 months,15.02,242.73,C,C3,nan,RENT,20000.0,Credit card refinancing,0.0,7417,439.51,0.0,208.46,6.0,0.0,0.0,44800.0,7417.0,23500.0,0.0,0.0,1
5742,10000, 36 months,16.14,352.27,C,C4,10+ years,MORTGAGE,75000.0,Credit card refinancing,0.0,26640,695.57,0.0,352.27,5.0,0.0,0.0,340099.0,57136.0,44700.0,33007.0,33007.0,1
5743,1000, 36 months,25.34,39.94,E,E3,10+ years,MORTGAGE,18000.0,Other,0.0,642,78.47,0.0,39.94,1.0,0.0,0.0,106776.0,3041.0,6100.0,5500.0,5500.0,1
5744,15000, 36 months,11.8,496.79,B,B4,nan,MORTGAGE,43000.0,Debt consolidation,0.0,43880,973.91,0.0,496.79,0.0,0.0,0.0,67700.0,43880.0,39700.0,0.0,0.0,1
5745,12000, 60 months,8.19,244.41,A,A4,< 1 year,MORTGAGE,75000.0,Debt consolidation,2.0,10870,477.9,0.0,244.41,4.0,0.0,0.0,394480.0,42125.0,34500.0,55255.0,55255.0,1
5746,40000, 36 months,6.46,1225.24,A,A1,10+ years,MORTGAGE,385000.0,Debt consolidation,1.0,589,2421.77,0.0,1225.24,3.0,0.0,0.0,477273.0,56366.0,41000.0,130273.0,130273.0,1
5747,10700, 60 months,12.98,243.35,B,B5,8 years,RENT,30000.0,Debt consolidation,1.0,9394,471.27,0.0,243.35,5.0,0.0,0.0,24300.0,10944.0,11900.0,5500.0,5500.0,1
5748,16000, 60 months,12.98,363.89,B,B5,5 years,MORTGAGE,67000.0,Debt consolidation,0.0,2091,658.56,0.0,363.89,4.0,0.0,0.0,288578.0,21829.0,29000.0,22278.0,22278.0,1
5749,15000, 36 months,8.19,471.37,A,A4,< 1 year,MORTGAGE,75000.0,Credit card refinancing,0.0,29183,929.09,0.0,471.37,1.0,0.0,0.0,247620.0,62290.0,30000.0,59620.0,59620.0,1
5750,40000, 60 months,11.8,885.75,B,B4,4 years,MORTGAGE,125000.0,Debt consolidation,0.0,101238,1719.06,0.0,885.75,4.0,0.0,0.0,352250.0,108684.0,194900.0,7590.0,7590.0,1
5751,7000, 36 months,16.91,249.26,C,C5,10+ years,MORTGAGE,48000.0,Major purchase,2.0,6836,275.57,0.0,282.15,6.0,0.0,0.0,145861.0,15292.0,22300.0,22061.0,22061.0,1
5752,40000, 60 months,10.72,864.13,B,B2,10+ years,MORTGAGE,136000.0,Debt consolidation,1.0,19415,1680.62,0.0,864.13,6.0,0.0,0.0,493667.0,99751.0,70800.0,127614.0,127614.0,1
5753,3000, 36 months,8.81,95.14,A,A5,7 years,RENT,64480.0,Credit card refinancing,0.0,5952,187.34,0.0,95.14,13.0,0.0,0.0,173284.0,33216.0,20000.0,33528.0,33528.0,1
5754,20000, 36 months,8.19,628.49,A,A4,8 years,MORTGAGE,80000.0,Debt consolidation,1.0,41288,1238.78,0.0,628.49,6.0,0.0,0.0,228412.0,63016.0,15800.0,55288.0,55288.0,1
5755,15000, 36 months,10.33,486.34,B,B1,10+ years,RENT,110000.0,Home improvement,0.0,28728,525.08,0.0,542.3,3.0,0.0,0.0,107339.0,52219.0,52100.0,32000.0,32000.0,1
5756,11000, 60 months,8.19,224.05,A,A4,4 years,MORTGAGE,34000.0,Credit card refinancing,0.0,9711,413.07,0.0,224.05,2.0,0.0,0.0,120369.0,22875.0,15900.0,17019.0,17019.0,1
5757,20000, 36 months,7.02,617.73,A,A2,5 years,RENT,242000.0,Credit card refinancing,0.0,18061,1219.86,0.0,617.73,1.0,0.0,0.0,51843.0,25140.0,37700.0,12743.0,12743.0,1
5758,12000, 36 months,6.46,367.57,A,A1,4 years,MORTGAGE,45000.0,Debt consolidation,0.0,9320,6230.83,0.0,367.57,11.0,0.0,0.0,165600.0,15579.0,121200.0,7500.0,7500.0,1
5759,12000, 36 months,10.33,389.07,B,B1,5 years,MORTGAGE,50000.0,Debt consolidation,1.0,8976,764.37,0.0,389.07,6.0,0.0,0.0,155467.0,41211.0,10500.0,34767.0,34767.0,1
5760,24000, 36 months,8.81,761.08,A,A5,< 1 year,MORTGAGE,76000.0,Credit card refinancing,1.0,16820,1510.41,0.0,761.08,6.0,0.0,0.0,175815.0,126235.0,30700.0,130515.0,130515.0,1
5761,11000, 36 months,8.81,348.83,A,A5,10+ years,RENT,55000.0,Credit card refinancing,1.0,9768,692.28,0.0,348.83,4.0,0.0,0.0,55266.0,25190.0,11500.0,36166.0,36166.0,1
5762,17575, 36 months,27.27,720.06,E,E5,3 years,MORTGAGE,70000.0,Credit card refinancing,0.0,35828,1413.49,0.0,720.06,2.0,0.0,0.0,436600.0,39205.0,26400.0,5000.0,5000.0,1
5763,4500, 36 months,8.19,141.41,A,A4,10+ years,MORTGAGE,120000.0,Other,0.0,24301,280.77,0.0,141.41,3.0,0.0,0.0,423880.0,79626.0,100500.0,87280.0,87280.0,1
5764,17000, 60 months,8.19,346.25,A,A4,10+ years,MORTGAGE,60000.0,Debt consolidation,1.0,14244,677.03,0.0,346.25,3.0,0.0,0.0,231738.0,33102.0,26100.0,38698.0,38698.0,1
5765,4800, 36 months,7.56,149.45,A,A3,7 years,MORTGAGE,120000.0,Other,3.0,12823,294.87,0.0,149.45,7.0,0.0,0.0,334463.0,47451.0,30000.0,41855.0,41855.0,1
5766,26000, 36 months,11.8,861.1,B,B4,10+ years,MORTGAGE,120000.0,Credit card refinancing,0.0,22091,1688.11,0.0,861.1,6.0,0.0,0.0,262129.0,28820.0,20000.0,10141.0,10141.0,1
5767,18000, 60 months,8.19,366.62,A,A4,10+ years,RENT,74000.0,Debt consolidation,0.0,10844,716.86,0.0,366.62,4.0,0.0,0.0,44692.0,17263.0,25100.0,10792.0,10792.0,1
5768,10000, 36 months,11.31,328.86,B,B3,10+ years,MORTGAGE,103200.0,Credit card refinancing,0.0,9019,626.3,0.0,328.86,2.0,0.0,0.0,198204.0,28671.0,9500.0,39786.0,39786.0,1
5769,1000, 36 months,7.56,31.14,A,A3,nan,RENT,9500.0,Other,1.0,1914,61.86,0.0,31.14,3.0,0.0,0.0,16600.0,1914.0,6500.0,0.0,0.0,1
5770,7000, 36 months,15.02,242.73,C,C3,1 year,MORTGAGE,46000.0,Home improvement,2.0,2897,4236.89,0.0,1242.73,8.0,0.0,0.0,62507.0,38785.0,19200.0,38207.0,38207.0,1
